Gage_Displacement_NodeSet:0,Gage_Displacement_NodeSet:1,Gage_Displacement_NodeSet:2,Reaction_Force:0,Reaction_Force:1,Reaction_Force:2,Time
7.94986e-006,-5.94276e-007,0,-1.13405e-005,-7.70147e-006,-5.95368e-008,9.53984e-007
8.10274e-006,-5.89983e-007,0,0.000125467,2.44101e-006,-7.76959e-008,9.7233e-007
8.25563e-006,-5.7362e-007,0,0.000133795,1.34363e-005,-1.1281e-008,9.90675e-007
8.40851e-006,-5.93488e-007,0,2.27439e-005,1.64259e-005,4.86232e-008,1.00902e-006
8.56139e-006,-6.32187e-007,0,-0.00012552,7.80406e-006,2.5744e-008,1.02737e-006
8.71427e-006,-6.46414e-007,0,-0.000194169,-7.68828e-006,-8.06996e-008,1.04571e-006
8.86715e-006,-6.70647e-007,0,-0.000148069,-1.9413e-005,-1.38167e-007,1.06406e-006
9.02004e-006,-6.79325e-007,0,-2.37786e-005,-1.78297e-005,-7.25317e-008,1.0824e-006
9.17292e-006,-6.56144e-007,0,7.35908e-005,-2.46298e-006,5.52749e-008,1.10075e-006
9.3258e-006,-6.15342e-007,0,6.62405e-005,1.63237e-005,1.09752e-007,1.1191e-006
9.47868e-006,-6.17148e-007,0,-3.44393e-005,2.45756e-005,2.06759e-008,1.13744e-006
9.63156e-006,-6.5379e-007,0,-0.000154992,1.56513e-005,-1.01553e-007,1.15579e-006
9.78445e-006,-6.69116e-007,0,-0.000187297,-3.88798e-006,-1.20393e-007,1.17413e-006
9.93733e-006,-6.85117e-007,0,-0.000113468,-1.91208e-005,-4.26634e-009,1.19248e-006
1.00902e-005,-7.28584e-007,0,1.53189e-005,-1.79676e-005,1.13926e-007,1.21083e-006
1.02431e-005,-7.26179e-007,0,9.83578e-005,-5.0801e-007,1.03574e-007,1.22917e-006
1.0396e-005,-7.2426e-007,0,6.92968e-005,2.03002e-005,-7.4337e-009,1.24752e-006
1.05489e-005,-7.33144e-007,0,-4.2332e-005,2.79311e-005,-1.04488e-007,1.26586e-006
1.07017e-005,-7.36081e-007,0,-0.000154876,1.51631e-005,-8.72459e-008,1.28421e-006
1.08546e-005,-7.43847e-007,0,-0.000176896,-9.35528e-006,2.85574e-008,1.30255e-006
1.10075e-005,-7.65853e-007,0,-0.000106257,-2.70532e-005,1.22589e-007,1.3209e-006
1.11604e-005,-7.73876e-007,0,-6.44206e-006,-2.37353e-005,8.81608e-008,1.33925e-006
1.13133e-005,-7.3525e-007,0,3.87116e-005,-1.27112e-006,-2.87819e-008,1.35759e-006
1.14661e-005,-7.14446e-007,0,1.81968e-006,2.33543e-005,-9.27483e-008,1.37594e-006
1.1619e-005,-7.22547e-007,0,-6.90359e-005,3.11015e-005,-5.17765e-008,1.39428e-006
1.17719e-005,-6.99329e-007,0,-0.000119664,1.56413e-005,5.41731e-008,1.41263e-006
1.19248e-005,-6.69252e-007,0,-0.000105978,-1.1435e-005,9.26428e-008,1.43098e-006
1.20777e-005,-6.81799e-007,0,-4.96145e-005,-2.99769e-005,3.33343e-008,1.44932e-006
1.22306e-005,-6.85461e-007,0,4.94435e-006,-2.66505e-005,-4.71376e-008,1.46767e-006
1.23834e-005,-6.88726e-007,0,1.94266e-005,-4.65551e-006,-5.49637e-008,1.48601e-006
1.25363e-005,-6.60099e-007,0,-2.10269e-005,1.9382e-005,2.31421e-008,1.50436e-006
1.26892e-005,-6.91272e-007,0,-7.61929e-005,2.81182e-005,7.10189e-008,1.5227e-006
1.28421e-005,-6.93308e-007,0,-0.000113009,1.59407e-005,3.20579e-008,1.54105e-006
1.2995e-005,-6.86394e-007,0,-0.000103546,-7.54393e-006,-4.56917e-008,1.5594e-006
1.31478e-005,-7.04486e-007,0,-6.4205e-005,-2.47937e-005,-5.32528e-008,1.57774e-006
1.33007e-005,-7.47774e-007,0,-3.10389e-005,-2.35629e-005,3.1878e-008,1.59609e-006
1.34536e-005,-7.72137e-007,0,-3.31001e-005,-5.87644e-006,9.42892e-008,1.61443e-006
1.36065e-005,-7.50202e-007,0,-7.34801e-005,1.37369e-005,5.98908e-008,1.63278e-006
1.37594e-005,-7.59912e-007,0,-0.000106106,2.00762e-005,-5.43969e-008,1.65113e-006
1.39123e-005,-7.63523e-007,0,-0.00010439,9.11144e-006,-1.15989e-007,1.66947e-006
1.40651e-005,-7.43912e-007,0,-5.99862e-005,-8.66837e-006,-4.83336e-008,1.68782e-006
1.4218e-005,-7.63275e-007,0,-1.65408e-005,-1.7378e-005,7.74329e-008,1.70616e-006
1.43709e-005,-7.90486e-007,0,-1.13094e-005,-9.21661e-006,1.29596e-007,1.72451e-006
1.45238e-005,-7.54001e-007,0,-4.29665e-005,8.68316e-006,3.52371e-008,1.74286e-006
1.46767e-005,-7.09654e-007,0,-8.88367e-005,2.01875e-005,-1.01399e-007,1.7612e-006
1.48296e-005,-6.98645e-007,0,-9.92599e-005,1.47189e-005,-1.39094e-007,1.77955e-006
1.49824e-005,-7.01909e-007,0,-6.85286e-005,-3.78953e-006,-3.62936e-008,1.79789e-006
1.51353e-005,-6.84007e-007,0,-1.68592e-005,-2.02747e-005,1.04726e-007,1.81624e-006
1.52882e-005,-6.63368e-007,0,1.12405e-005,-2.10955e-005,1.29773e-007,1.83458e-006
1.54411e-005,-6.97528e-007,0,-7.41293e-006,-5.32288e-006,1.12615e-008,1.85293e-006
1.5594e-005,-7.48678e-007,0,-5.08944e-005,1.48147e-005,-1.27838e-007,1.87128e-006
1.57468e-005,-7.38369e-007,0,-8.851e-005,2.33017e-005,-1.28215e-007,1.88962e-006
1.58997e-005,-6.79308e-007,0,-8.89406e-005,1.29017e-005,-7.93319e-009,1.90797e-006
1.60526e-005,-6.61096e-007,0,-6.45408e-005,-8.6205e-006,8.92986e-008,1.92631e-006
1.62055e-005,-6.62266e-007,0,-3.49966e-005,-2.41393e-005,6.74881e-008,1.94466e-006
1.63584e-005,-6.403e-007,0,-2.74851e-005,-2.06311e-005,-3.91761e-008,1.96301e-006
1.65113e-005,-6.7206e-007,0,-5.40641e-005,7.99549e-007,-7.52627e-008,1.98135e-006
1.66641e-005,-6.87108e-007,0,-9.02056e-005,2.52419e-005,-2.14631e-008,1.9997e-006
1.6817e-005,-6.5974e-007,0,-0.000114398,3.48812e-005,5.41801e-008,2.01804e-006
1.69699e-005,-5.79089e-007,0,-9.64927e-005,2.2018e-005,4.92952e-008,2.03639e-006
1.71228e-005,-5.58634e-007,0,-4.90207e-005,-5.19726e-006,-2.60872e-008,2.05473e-006
1.72757e-005,-5.65167e-007,0,-1.89671e-006,-2.8318e-005,-5.93273e-008,2.07308e-006
1.74285e-005,-5.45867e-007,0,1.29053e-005,-3.20536e-005,-1.49701e-008,2.09143e-006
1.75814e-005,-5.55741e-007,0,-2.22672e-005,-1.54303e-005,6.92343e-008,2.10977e-006
1.77343e-005,-5.53383e-007,0,-7.68326e-005,8.09345e-006,7.26232e-008,2.12812e-006
1.78872e-005,-5.7194e-007,0,-0.000114964,2.11809e-005,-1.73963e-008,2.14646e-006
1.80401e-005,-5.44514e-007,0,-0.000102817,1.52543e-005,-1.03546e-007,2.16481e-006
1.8193e-005,-5.20321e-007,0,-6.04334e-005,-3.8207e-006,-7.7455e-008,2.18316e-006
1.83458e-005,-5.46972e-007,0,-2.84204e-005,-2.0655e-005,4.58911e-008,2.2015e-006
1.84987e-005,-5.83779e-007,0,-3.66187e-005,-2.21378e-005,1.14811e-007,2.21985e-006
1.86516e-005,-6.1792e-007,0,-8.62238e-005,-7.42418e-006,5.9437e-008,2.23819e-006
1.88045e-005,-6.36521e-007,0,-0.000132263,1.19187e-005,-7.64061e-008,2.25654e-006
1.89574e-005,-6.3337e-007,0,-0.000150023,2.10513e-005,-1.3484e-007,2.27488e-006
1.91102e-005,-6.216e-007,0,-0.000121556,1.36492e-005,-6.29674e-008,2.29323e-006
1.92631e-005,-6.08239e-007,0,-7.32574e-005,-4.29991e-006,6.82228e-008,2.31158e-006
1.9416e-005,-6.08492e-007,0,-4.29907e-005,-1.96323e-005,1.34896e-007,2.32992e-006
1.95689e-005,-6.29957e-007,0,-4.41636e-005,-2.16316e-005,5.87287e-008,2.34827e-006
1.97218e-005,-6.26925e-007,0,-7.67934e-005,-9.28305e-006,-6.6249e-008,2.36661e-006
1.98747e-005,-6.50046e-007,0,-0.000108528,8.30367e-006,-1.05487e-007,2.38496e-006
2.00275e-005,-7.1587e-007,0,-0.000128513,1.85776e-005,-1.6587e-008,2.40331e-006
2.01804e-005,-7.26975e-007,0,-0.000126359,1.46435e-005,8.42813e-008,2.42165e-006
2.03333e-005,-6.82822e-007,0,-0.000109045,4.9758e-007,9.188e-008,2.44e-006
2.04862e-005,-6.78595e-007,0,-9.5382e-005,-1.30818e-005,1.57977e-008,2.45834e-006
2.06391e-005,-7.43982e-007,0,-9.67714e-005,-1.70809e-005,-4.71432e-008,2.47669e-006
2.07919e-005,-7.91158e-007,0,-0.000124648,-1.02879e-005,-2.01054e-008,2.49503e-006
2.09448e-005,-8.53135e-007,0,-0.000153902,9.00172e-007,4.53264e-008,2.51338e-006
2.10977e-005,-8.94743e-007,0,-0.000168888,7.62807e-006,7.09896e-008,2.53173e-006
2.12506e-005,-9.31891e-007,0,-0.000157571,5.08182e-006,2.20936e-008,2.55007e-006
2.14035e-005,-9.59098e-007,0,-0.000127432,-4.27844e-006,-4.29941e-008,2.56842e-006
2.15564e-005,-9.62305e-007,0,-0.00010978,-1.26824e-005,-2.97688e-008,2.58676e-006
2.17092e-005,-9.71026e-007,0,-0.0001122,-1.30802e-005,5.09854e-008,2.60511e-006
2.18621e-005,-9.77377e-007,0,-0.000139215,-4.6305e-006,1.02171e-007,2.62346e-006
2.2015e-005,-9.90405e-007,0,-0.00015898,7.32718e-006,5.99873e-008,2.6418e-006
2.21679e-005,-1.03768e-006,0,-0.000154105,1.51053e-005,-3.25961e-008,2.66015e-006
2.23208e-005,-1.02635e-006,0,-0.000131881,1.34837e-005,-6.09143e-008,2.67849e-006
2.24736e-005,-1.05876e-006,0,-0.000109841,2.92071e-006,2.45392e-008,2.69684e-006
2.26265e-005,-1.10738e-006,0,-0.000115507,-1.04264e-005,1.18873e-007,2.71518e-006
2.27794e-005,-1.14457e-006,0,-0.000137204,-1.77877e-005,1.14922e-007,2.73353e-006
2.29323e-005,-1.15714e-006,0,-0.000166368,-1.35453e-005,1.73682e-008,2.75188e-006
2.30852e-005,-1.1704e-006,0,-0.000177235,1.042e-007,-7.58868e-008,2.77022e-006
2.32381e-005,-1.17768e-006,0,-0.000167575,1.40289e-005,-5.18814e-008,2.78857e-006
2.33909e-005,-1.1972e-006,0,-0.000148523,1.85746e-005,5.69241e-008,2.80691e-006
2.35438e-005,-1.23958e-006,0,-0.000130214,1.071e-005,1.34005e-007,2.82526e-006
2.36967e-005,-1.25286e-006,0,-0.000134211,-3.6094e-006,1.01611e-007,2.84361e-006
2.38496e-005,-1.26042e-006,0,-0.000148199,-1.38779e-005,-1.69211e-008,2.86195e-006
2.40025e-005,-1.24408e-006,0,-0.000169507,-1.33867e-005,-8.54643e-008,2.8803e-006
2.41554e-005,-1.26104e-006,0,-0.000178084,-3.67709e-006,-2.22703e-008,2.89864e-006
2.43082e-005,-1.27885e-006,0,-0.000164857,7.09504e-006,7.79744e-008,2.91699e-006
2.44611e-005,-1.29288e-006,0,-0.000138653,1.0598e-005,1.066e-007,2.93533e-006
2.4614e-005,-1.32898e-006,0,-0.000111337,4.24153e-006,3.642e-008,2.95368e-006
2.47669e-005,-1.36452e-006,0,-0.0001114,-7.556e-006,-4.4698e-008,2.97203e-006
2.49198e-005,-1.37828e-006,0,-0.000136237,-1.59453e-005,-4.59052e-008,2.99037e-006
2.50726e-005,-1.38886e-006,0,-0.000171712,-1.37049e-005,2.02873e-008,3.00872e-006
2.52255e-005,-1.4259e-006,0,-0.000185968,-9.55933e-007,7.5314e-008,3.02706e-006
2.53784e-005,-1.46608e-006,0,-0.000167792,1.41282e-005,4.68001e-008,3.04541e-006
2.55313e-005,-1.49224e-006,0,-0.000137328,2.10026e-005,-2.91907e-008,3.06376e-006
2.56842e-005,-1.52979e-006,0,-0.000114046,1.46186e-005,-6.36317e-008,3.0821e-006
2.58371e-005,-1.55794e-006,0,-0.000122218,-6.03293e-007,-2.31541e-008,3.10045e-006
2.59899e-005,-1.59113e-006,0,-0.000144419,-1.41874e-005,3.31223e-008,3.11879e-006
2.61428e-005,-1.62044e-006,0,-0.000162224,-1.71901e-005,3.38838e-008,3.13714e-006
2.62957e-005,-1.67004e-006,0,-0.000158484,-8.36012e-006,-1.97e-008,3.15548e-006
2.64486e-005,-1.71619e-006,0,-0.000133567,5.06096e-006,-6.90395e-008,3.17383e-006
2.66015e-005,-1.737e-006,0,-0.000117974,1.31694e-005,-5.15777e-008,3.19218e-006
2.67543e-005,-1.75014e-006,0,-0.000118425,1.11707e-005,1.41376e-008,3.21052e-006
2.69072e-005,-1.72158e-006,0,-0.000137632,2.33578e-006,4.31391e-008,3.22887e-006
2.70601e-005,-1.71918e-006,0,-0.000154849,-5.53488e-006,-9.42496e-009,3.24721e-006
2.7213e-005,-1.74388e-006,0,-0.000159166,-6.94045e-006,-9.35757e-008,3.26556e-006
2.73659e-005,-1.78014e-006,0,-0.000151552,-1.83496e-006,-1.06893e-007,3.28391e-006
2.75188e-005,-1.8398e-006,0,-0.000135071,6.12477e-006,-3.48223e-008,3.30225e-006
2.76716e-005,-1.87568e-006,0,-0.000127531,1.23917e-005,5.22885e-008,3.3206e-006
2.78245e-005,-1.86978e-006,0,-0.000129714,1.33991e-005,4.7331e-008,3.33894e-006
2.79774e-005,-1.85789e-006,0,-0.000146738,8.10127e-006,-3.81771e-008,3.35729e-006
2.81303e-005,-1.87556e-006,0,-0.000161024,-1.32521e-006,-1.1171e-007,3.37563e-006
2.82832e-005,-1.91163e-006,0,-0.000158991,-1.0085e-005,-1.06203e-007,3.39398e-006
2.8436e-005,-1.95634e-006,0,-0.000142126,-1.35742e-005,-2.34002e-008,3.41233e-006
2.85889e-005,-2.01477e-006,0,-0.000116356,-9.83954e-006,2.87116e-008,3.43067e-006
2.87418e-005,-2.07295e-006,0,-0.000110154,-2.80663e-007,4.91464e-009,3.44902e-006
2.88947e-005,-2.09647e-006,0,-0.000128001,1.12021e-005,-6.96736e-008,3.46736e-006
2.90476e-005,-2.10302e-006,0,-0.000164824,1.92929e-005,-1.15944e-007,3.48571e-006
2.92005e-005,-2.11015e-006,0,-0.000193954,1.96315e-005,-7.2764e-008,3.50406e-006
2.93533e-005,-2.10032e-006,0,-0.000190875,1.15181e-005,1.59313e-009,3.5224e-006
2.95062e-005,-2.12664e-006,0,-0.00016301,-5.45145e-007,2.10837e-008,3.54075e-006
2.96591e-005,-2.13991e-006,0,-0.000132518,-9.05352e-006,-3.31777e-008,3.55909e-006
2.9812e-005,-2.12487e-006,0,-0.000131216,-9.19593e-006,-8.37993e-008,3.57744e-006
2.99649e-005,-2.10487e-006,0,-0.00015557,-2.2597e-006,-7.13683e-008,3.59579e-006
3.01177e-005,-2.03348e-006,0,-0.000186865,6.05771e-006,-1.90162e-008,3.61413e-006
3.02706e-005,-1.99369e-006,0,-0.000197146,1.03117e-005,1.48721e-008,3.63248e-006
3.04235e-005,-1.96683e-006,0,-0.000177864,8.5785e-006,-1.59037e-008,3.65082e-006
3.05764e-005,-1.95897e-006,0,-0.0001493,2.4445e-006,-5.80538e-008,3.66917e-006
3.07293e-005,-1.99076e-006,0,-0.000129697,-4.36232e-006,-5.25167e-008,3.68751e-006
3.08822e-005,-2.00468e-006,0,-0.000139672,-7.63876e-006,1.40866e-008,3.70586e-006
3.1035e-005,-1.99136e-006,0,-0.000165102,-4.95962e-006,5.93973e-008,3.72421e-006
3.11879e-005,-1.95477e-006,0,-0.000187978,1.71626e-006,1.58642e-008,3.74255e-006
3.13408e-005,-1.92828e-006,0,-0.000194107,7.07434e-006,-6.98822e-008,3.7609e-006
3.14937e-005,-1.9194e-006,0,-0.000176539,6.71952e-006,-1.04645e-007,3.77924e-006
3.16466e-005,-1.92972e-006,0,-0.000152289,1.26842e-006,-3.51795e-008,3.79759e-006
3.17995e-005,-1.94238e-006,0,-0.000135902,-4.32416e-006,6.09299e-008,3.81594e-006
3.19523e-005,-1.94672e-006,0,-0.000146484,-5.53348e-006,9.88984e-008,3.83428e-006
3.21052e-005,-1.88963e-006,0,-0.00017667,-1.75432e-006,2.57105e-008,3.85263e-006
3.22581e-005,-1.80574e-006,0,-0.000203706,3.88815e-006,-6.54491e-008,3.87097e-006
3.2411e-005,-1.74172e-006,0,-0.00020599,7.33129e-006,-9.34439e-008,3.88932e-006
3.25639e-005,-1.72841e-006,0,-0.000177958,6.32608e-006,-4.74514e-008,3.90766e-006
3.27167e-005,-1.70464e-006,0,-0.000145644,1.19746e-006,2.82904e-008,3.92601e-006
3.28696e-005,-1.72612e-006,0,-0.000128917,-5.16633e-006,4.51024e-008,3.94436e-006
3.30225e-005,-1.77354e-006,0,-0.000147825,-9.31635e-006,2.59332e-008,3.9627e-006
3.31754e-005,-1.77989e-006,0,-0.000185402,-9.00321e-006,-4.42997e-009,3.98105e-006
3.33283e-005,-1.72441e-006,0,-0.000209815,-4.76592e-006,-7.15262e-009,3.99939e-006
3.34812e-005,-1.71937e-006,0,-0.000202822,3.2586e-007,4.03616e-009,4.01774e-006
3.3634e-005,-1.74046e-006,0,-0.000165047,2.67432e-006,1.26592e-008,4.03609e-006
3.37869e-005,-1.76597e-006,0,-0.000134002,5.69092e-007,1.69903e-008,4.05443e-006
3.39398e-005,-1.8323e-006,0,-0.000128371,-4.3769e-006,2.79244e-008,4.07278e-006
3.40927e-005,-1.88696e-006,0,-0.000151425,-8.58392e-006,5.65148e-008,4.09112e-006
3.42456e-005,-1.90016e-006,0,-0.000182398,-9.18922e-006,5.67273e-008,4.10947e-006
3.43984e-005,-1.81998e-006,0,-0.000199267,-5.64873e-006,3.67035e-008,4.12781e-006
3.45513e-005,-1.72934e-006,0,-0.000194074,-2.09979e-008,-7.0154e-009,4.14616e-006
3.47042e-005,-1.69698e-006,0,-0.000168397,4.62625e-006,-2.7042e-008,4.16451e-006
3.48571e-005,-1.66063e-006,0,-0.000143995,5.53705e-006,1.16676e-008,4.18285e-006
3.501e-005,-1.66505e-006,0,-0.000131284,1.94654e-006,7.58186e-008,4.2012e-006
3.51629e-005,-1.69263e-006,0,-0.000140377,-4.69045e-006,1.05577e-007,4.21954e-006
3.53157e-005,-1.70002e-006,0,-0.000162439,-1.09142e-005,5.20749e-008,4.23789e-006
3.54686e-005,-1.69693e-006,0,-0.000181487,-1.29696e-005,-3.87726e-008,4.25624e-006
3.56215e-005,-1.70752e-006,0,-0.000187498,-8.98567e-006,-7.22073e-008,4.27458e-006
